EmpID,FirstName,LastName,StartDate,ExitDate,Title,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,Performance Score,Current Employee Rating,Survey Date,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Date,Training Program Name,Training Type,Training Outcome,Location,Trainer,Training Duration(Days),Training Cost
2882,Lamar,Kirk,21-May-19,05-Jan-20,Production Technician I,PL,Voluntarily Terminated,Part-Time,Zone B,Full-Time,Retirement,Since step style stage sound it.,Production       ,Shop (Fleet),29-11-1978,MA,Welder,Male,Fully Meets,4,10-01-2023,3,2,5,21-Apr-23,Leadership Development,Internal,Failed,North Russellmouth,Kevin Vasquez,4,835.35
2883,Slade,Lynn,01-Mar-19,,Production Technician II,CCDR,Active,Part-Time,Zone C,Full-Time,Unk,,Production       ,General - Con,02-07-1960,MA,Operator,Male,Fully Meets,4,14-06-2023,4,3,4,11-May-23,Customer Service,External,Completed,East Michelle,Troy Turner,4,597.63
2884,Riley,Leon,26-Feb-22,,Production Technician II,SVG,Active,Part-Time,Zone A,Part-Time,Unk,,Production       ,Wireline Construction,14-09-1979,MA,Technician,Male,Fully Meets,2,08-08-2022,3,2,4,01-May-23,Technical Skills,External,Passed,Emilyfort,Brooke White,4,974.28
2885,Humberto,Yoder,14-Apr-22,10-Oct-22,Production Technician II,EW,Leave of Absence,Full-Time,Zone B,Part-Time,Voluntary,Partner fact hand bag management woman.,Production       ,Field Operations,27-01-1977,MA,Groundman,Male,Fully Meets,1,20-01-2023,1,5,5,29-Dec-22,Communication Skills,External,Passed,Lake Joshua,Michael Johnson,1,176.13
2886,Michelle,Pearson,06-Aug-20,,Production Technician II,MSC,Active,Contract,Zone A,Temporary,Unk,,Production       ,Field Operations,30-10-1983,MA,Supervisor,Male,Fully Meets,2,17-02-2023,5,5,1,09-Jul-23,Technical Skills,External,Incomplete,West Kennethburgh,Christopher Mueller,4,263.04
2887,Natalya,Reyes,28-Jan-20,15-Feb-22,Production Technician II,TNS,Voluntarily Terminated,Full-Time,Zone A,Temporary,Voluntary,Kind thank nothing say cold stop bill science.,Production       ,Shop (Fleet),27-04-1987,MA,Shop,Female,Fully Meets,5,24-06-2023,5,1,1,15-Apr-23,Communication Skills,Internal,Completed,Vanessamouth,Melissa Shah,5,411.52
2888,Celia,Mcpherson,17-Apr-21,18-Mar-22,Production Technician II,PYZ,Future Start,Contract,Zone A,Temporary,Retirement,Stock usually public summer expert.,Production       ,Wireless,26-04-1983,MA,Foreman,Female,Fully Meets,5,01-06-2023,5,2,5,17-Mar-23,Customer Service,External,Completed,North Steven,Matthew Cox,4,119.5
2889,Matias,Barton,29-Sep-19,28-Jun-23,Production Technician II,WBL,Future Start,Part-Time,Zone A,Temporary,Resignation,Such minute might federal college.,Production       ,Fielders,25-10-1988,MA,Engineer,Female,Fully Meets,1,10-06-2023,2,2,1,13-Oct-22,Customer Service,Internal,Passed,Brownhaven,Robert Yates,2,817.04
2890,Caitlyn,Vaughan,07-Oct-22,,Production Technician I,TNS,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,General - Sga,20-07-1988,MA,Director,Male,Fully Meets,2,17-01-2023,3,5,5,10-Oct-22,Technical Skills,Internal,Completed,Jeffport,John Williams DDS,5,838.84
2891,Addyson,Pollard,11-Aug-21,07-Nov-21,Production Technician I,PYZ,Active,Contract,Zone A,Temporary,Resignation,House gun series live environmental.,Production       ,Wireline Construction,16-08-1995,MA,Laborer,Male,Fully Meets,1,27-05-2023,5,2,3,31-Dec-22,Technical Skills,External,Incomplete,Mcguireside,Anthony Obrien,4,767.51
2892,Laila,Wiggins,10-Apr-21,01-Nov-22,Production Technician I,WBL,Active,Contract,Zone A,Full-Time,Resignation,Sure truth clear father experience can.,Production       ,Catv,06-12-1960,MA,Lineman,Male,Fully Meets,2,05-02-2023,2,1,5,10-Aug-22,Technical Skills,External,Passed,Port Jasmine,Steven Terrell,5,990.52
2893,Terrance,Wiggins,24-Feb-22,,Production Technician I,NEL,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Field Operations,25-01-1945,MA,Foreman,Male,Fully Meets,2,14-10-2022,3,1,1,05-Jun-23,Leadership Development,Internal,Completed,South Nicholasbury,Dustin Smith,5,205.24
2894,Aliza,Pace,01-Jul-22,,Production Technician I,PL,Active,Part-Time,Zone B,Full-Time,Unk,,Production       ,Field Operations,22-07-1949,MA,Foreman,Male,Fully Meets,4,20-01-2023,1,4,4,30-Jun-23,Customer Service,Internal,Completed,Christophermouth,Julie Williams,5,203.06
2895,Mauricio,Stein,04-Apr-23,20-Jun-23,Production Technician I,BPC,Terminated for Cause,Full-Time,Zone A,Temporary,Voluntary,Baby growth reality western director.,Production       ,Field Operations,11-04-1998,MA,Top Hand,Male,Fully Meets,2,31-05-2023,1,2,5,15-Nov-22,Project Management,External,Incomplete,Belltown,Nathan Hill,4,555.6
2896,Gia,Winters,25-Oct-21,,Production Technician I,CCDR,Active,Full-Time,Zone B,Part-Time,Unk,,Production       ,Field Operations,28-11-1979,MA,Laborer,Male,Fully Meets,4,01-07-2023,5,4,1,01-Jul-23,Technical Skills,Internal,Passed,Mitchelltown,Erin Day,5,794.92
2897,Aidyn,Cuevas,04-Mar-22,02-Jul-23,Production Technician I,SVG,Active,Full-Time,Zone C,Part-Time,Voluntary,Theory war statement international anyone.,Production       ,Field Operations,10-06-1963,MA,Mechanic,Female,Fully Meets,4,04-04-2023,3,5,2,26-Nov-22,Leadership Development,Internal,Passed,Andrewston,John Gallagher,2,926.17
2898,Angel,Santos,20-Dec-19,,Production Technician I,EW,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Field Operations,09-01-1987,MA,Coordinator,Female,Fully Meets,4,20-11-2022,1,4,3,22-Jun-23,Leadership Development,Internal,Completed,New Gabrielstad,Erik Marsh,1,832.37
2899,Johnathan,Huerta,11-Sep-20,31-Mar-22,Production Technician I,MSC,Active,Part-Time,Zone B,Part-Time,Resignation,May evidence race million response need I.,Production       ,Project Management - Con,29-04-1992,MA,Coordinator,Male,Fully Meets,5,24-10-2022,1,5,3,26-Mar-23,Leadership Development,Internal,Completed,Kyleberg,Michael Wilcox,5,128.8
2900,Katelyn,Garner,31-Oct-21,12-Jul-23,Production Technician I,TNS,Active,Part-Time,Zone B,Temporary,Resignation,Bar poor finish culture movie despite.,Production       ,General - Con,01-10-1952,MA,Locator,Male,Exceeds,2,29-10-2022,1,4,1,16-Jan-23,Customer Service,External,Passed,Joelberg,Erin Everett,4,255.02
2901,Deshawn,Ayers,21-Oct-18,24-Apr-19,Production Technician I,PYZ,Active,Part-Time,Zone A,Part-Time,Involuntary,Although allow describe school meet argue office.,Production       ,Wireline Construction,21-12-1991,MA,Foreman,Female,Fully Meets,4,20-05-2023,1,4,5,13-Jul-23,Leadership Development,Internal,Incomplete,Rhondaview,Tracy Russell,4,674.34
2902,Siena,Meadows,07-Jan-21,,Production Technician I,WBL,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,Field Operations,11-03-1961,MA,Laborer,Female,Fully Meets,1,23-10-2022,5,4,3,31-Mar-23,Project Management,External,Incomplete,Port Scott,Kevin Deleon,2,778.36
2903,Presley,Padilla,09-Feb-23,07-May-23,Production Technician I,NEL,Active,Part-Time,Zone A,Full-Time,Resignation,Record your institution south stop play.,Production       ,Engineers,26-02-1998,MA,Engineer,Male,Needs Improvement,5,09-08-2022,3,3,5,22-Jun-23,Customer Service,External,Failed,New Patriciabury,Sandra Andrade,2,906.63
2904,Marquis,Atkinson,15-Feb-20,20-Oct-20,Production Technician I,PL,Voluntarily Terminated,Full-Time,Zone A,Part-Time,Retirement,Feel individual dog in sort product.,Production       ,Project Management - Con,05-10-1946,MA,Technician,Female,Exceeds,4,27-08-2022,4,2,4,06-May-23,Technical Skills,External,Failed,Rachaelstad,Kristi Hampton,4,986.01
2905,Gillian,Williams,14-Oct-22,,Production Technician II,PL,Active,Full-Time,Zone C,Full-Time,Unk,,Production       ,Yard (Material Handling),05-12-1973,MA,Warehouse,Male,Fully Meets,1,10-09-2022,2,5,1,14-Oct-22,Leadership Development,External,Passed,Johnsonberg,Jessica Caldwell,5,846.88
2906,Anabel,Hanna,02-Oct-18,,Production Technician II,PYZ,Active,Contract,Zone B,Part-Time,Unk,,Production       ,Field Operations,11-02-1979,MA,Technician,Male,Needs Improvement,5,15-07-2023,2,5,4,06-Dec-22,Technical Skills,External,Incomplete,Reedside,Scott Williams,1,998.74
2907,Celeste,Branch,22-Jun-20,,Production Technician II,SVG,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,Yard (Material Handling),04-03-1962,MA,Supervisor,Male,Needs Improvement,4,15-03-2023,1,4,5,12-Feb-23,Communication Skills,External,Completed,Elizabethbury,Tiffany Cox,4,510.69
2908,Shyanne,Cooper,19-Mar-21,,Production Technician II,TNS,Active,Contract,Zone C,Temporary,Unk,,Production       ,Project Management - Con,06-04-1980,MA,Coordinator,Male,Exceeds,1,14-05-2023,4,2,5,28-Nov-22,Leadership Development,External,Passed,North Jeanfurt,Crystal Elliott,1,100.55
2909,Nancy,Barrett,28-Mar-19,,Production Technician II,WBL,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,Field Operations,02-10-1941,MA,Laborer,Female,Needs Improvement,1,13-02-2023,2,4,4,12-May-23,Technical Skills,Internal,Passed,Lake Elizabeth,Heather Baker,4,818.39
2910,Ronan,Burke,01-May-22,,Production Technician II,BPC,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Field Operations,10-01-1946,MA,Laborer,Female,Exceeds,1,05-05-2023,5,1,3,19-Sep-22,Technical Skills,Internal,Incomplete,New Nathanstad,Andrea Gould,1,763.78
2911,Estrella,Ho,07-Aug-18,,Production Technician I,TNS,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Finance & Accounting,17-12-1952,MA,Administrative,Male,Exceeds,2,27-10-2022,5,2,2,28-Mar-23,Technical Skills,Internal,Passed,Biancaside,Angelica Franco,1,292.36
2912,Conor,Petty,01-May-22,,Production Technician I,PYZ,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Project Management - Con,30-05-1962,MA,Field Project Manager,Male,Needs Improvement,4,07-07-2023,3,5,3,11-Jan-23,Communication Skills,Internal,Completed,South Joshua,Andrew Garcia,2,990.45
2913,Cheyanne,Munoz,03-Dec-19,,Production Technician I,WBL,Active,Full-Time,Zone B,Part-Time,Unk,,Production       ,Splicing,15-10-1950,MA,Splicer,Male,Needs Improvement,2,05-05-2023,4,1,2,01-Dec-22,Communication Skills,External,Completed,Donovanstad,Jennifer Bray,3,989.75
2914,Jaycee,Osborn,02-Jan-20,03-Aug-23,Production Technician I,NEL,Active,Full-Time,Zone C,Part-Time,Retirement,Become cell want page fight.,Production       ,Splicing,02-12-1972,MA,Laborer,Male,Exceeds,2,29-05-2023,5,3,3,15-Oct-22,Communication Skills,Internal,Failed,Port Robertotown,Justin Long,1,194.13
2915,Jordyn,Patel,30-Apr-22,02-Aug-23,Production Technician I,PL,Terminated for Cause,Full-Time,Zone B,Part-Time,Involuntary,Or tax believe thank cell.,Production       ,Field Operations,03-09-1992,MA,Technician,Male,Exceeds,1,29-04-2023,3,4,2,25-Mar-23,Technical Skills,Internal,Incomplete,North Margaretshire,Peter Stokes,2,993.79
2916,Michael,Acosta,04-Jul-20,07-Mar-21,Production Technician I,BPC,Terminated for Cause,Part-Time,Zone C,Temporary,Resignation,Ask audience become still building.,Production       ,General - Sga,27-01-1953,MA,Administrator,Male,Needs Improvement,2,20-02-2023,4,4,2,09-Oct-22,Technical Skills,Internal,Incomplete,South Nathan,Sylvia Obrien,2,932.4
2917,Janiah,Ball,05-Feb-20,,Production Technician I,CCDR,Active,Contract,Zone A,Part-Time,Unk,,Production       ,Field Operations,25-12-1991,MA,Technician,Male,Exceeds,4,17-01-2023,1,4,5,15-Oct-22,Customer Service,External,Passed,Johnsonview,Cameron Martin,3,636.37
2918,Brice,Medina,22-Dec-18,21-Jul-22,Production Technician I,SVG,Active,Part-Time,Zone B,Full-Time,Retirement,Organization walk against question.,Production       ,Field Operations,08-05-1979,MA,Lineman,Female,Exceeds,4,11-12-2022,4,3,1,28-Aug-22,Project Management,External,Failed,East Amberside,Brandy Greene,1,333.03
2919,Ismael,Bowers,21-Apr-19,,Production Technician I,EW,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,Field Operations,07-11-1988,MA,Administrative,Female,Needs Improvement,5,11-06-2023,5,1,2,23-Apr-23,Technical Skills,Internal,Failed,Port Cindymouth,Jay Lopez,1,195.63
2920,Caden,Silva,03-Apr-20,,Production Technician I,MSC,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,Field Operations,11-02-1959,MA,Technician,Male,Exceeds,5,04-02-2023,2,4,4,27-Sep-22,Technical Skills,External,Completed,Shawnchester,Cassandra Mendoza,2,140.27
2921,Yadira,Dean,22-Sep-18,10-Oct-19,Production Technician I,TNS,Active,Full-Time,Zone B,Part-Time,Retirement,Unit develop chance scene court.,Production       ,Aerial,08-08-1957,MA,Lineman,Female,Exceeds,2,15-03-2023,5,2,3,11-Jan-23,Customer Service,External,Incomplete,Lynchfort,Beth Fields,1,465.54
2922,Miles,Roberts,14-Oct-22,06-Jul-23,Production Technician I,BPC,Active,Part-Time,Zone B,Full-Time,Involuntary,Rest hard air. Left me ready nature test mission.,Production       ,General - Con,25-04-1993,MA,Laborer,Female,Exceeds,5,29-04-2023,4,2,5,19-May-23,Technical Skills,External,Incomplete,West Heathertown,Donna Joseph,1,713.3
2923,Joel,Spence,12-Feb-22,22-Sep-22,Production Technician I,CCDR,Active,Part-Time,Zone A,Part-Time,Voluntary,Test you set carry human kind.,Production       ,Field Operations,01-07-1980,MA,Technician,Female,Needs Improvement,4,06-05-2023,5,1,2,15-Oct-22,Technical Skills,Internal,Failed,Castilloshire,Jason Clayton,4,632.73
2924,Kole,Garrison,23-Mar-21,20-Jul-23,Production Technician I,EW,Voluntarily Terminated,Contract,Zone B,Part-Time,Retirement,Wrong practice hold serve image.,Production       ,Field Operations,15-05-1979,MA,Foreman,Male,Exceeds,5,16-05-2023,5,4,4,31-Oct-22,Technical Skills,External,Failed,Bishophaven,Natalie Thomas,1,244.84
2925,Kaylin,Andersen,30-Aug-18,11-Jul-21,Production Technician II,CCDR,Active,Part-Time,Zone B,Temporary,Involuntary,New arm manage.,Production       ,General - Sga,18-09-1972,MA,Administrator,Male,Exceeds,4,30-07-2023,1,3,1,14-Apr-23,Communication Skills,External,Failed,New John,Katie Bullock,4,689.93
2926,Yareli,Valdez,10-Dec-22,02-Jul-23,Production Technician II,SVG,Leave of Absence,Part-Time,Zone B,Temporary,Voluntary,Official minute everyone level thing economic.,Production       ,Field Operations,08-12-1999,MA,Driver,Male,Needs Improvement,5,10-09-2022,1,1,1,17-Mar-23,Technical Skills,Internal,Failed,Hudsonfort,Mrs. Jessica Alvarado MD,3,459.59
2927,Rubi,Sanford,04-Feb-23,25-Jul-23,Production Technician II,EW,Leave of Absence,Part-Time,Zone A,Part-Time,Voluntary,Create news use.,Production       ,General - Sga,18-02-1982,MA,Supervisor,Male,Exceeds,1,31-07-2023,4,2,2,15-Oct-22,Technical Skills,External,Failed,Wolfetown,Kevin Turner,4,597.54
2928,Jayden,Bolton,10-Jan-21,,Production Technician II,MSC,Active,Full-Time,Zone B,Part-Time,Unk,,Production       ,General - Con,12-04-1972,MA,Lineman,Female,Fully Meets,5,28-08-2022,5,4,1,21-Jun-23,Communication Skills,External,Incomplete,Selenamouth,Steven Dominguez,2,175.63
2929,Izabella,Watson,19-Aug-20,14-Nov-21,Production Technician II,TNS,Voluntarily Terminated,Full-Time,Zone B,Temporary,Voluntary,According if detail quality difficult.,Production       ,Field Operations,05-06-1986,MA,Laborer,Female,Needs Improvement,2,28-01-2023,1,3,4,23-Sep-22,Project Management,Internal,Passed,East Christine,Charles Brandt,5,120.14
2930,Jon,Galvan,21-Apr-23,,Production Technician II,PYZ,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Wireless,20-03-1999,MA,Supervisor,Female,Exceeds,2,19-06-2023,1,4,2,23-Feb-23,Technical Skills,External,Failed,Schmittborough,Ricardo Reed,5,871.29
2931,Halle,Chan,29-Jan-20,09-Jan-21,Production Technician I,MSC,Terminated for Cause,Full-Time,Zone B,Temporary,Retirement,Sell first fill vote against.,Production       ,Field Operations,11-07-1969,MA,Technician,Male,Exceeds,2,20-09-2022,5,4,4,23-Jul-23,Leadership Development,External,Passed,Ericside,Kathleen Lee,1,485.84
2932,Braeden,Moss,19-Aug-21,25-May-23,Production Technician I,TNS,Terminated for Cause,Part-Time,Zone A,Full-Time,Involuntary,Democrat stage daughter any own whom.,Production       ,Finance & Accounting,13-01-1948,MA,Intern,Male,Fully Meets,4,28-04-2023,4,4,3,17-May-23,Communication Skills,External,Completed,Simpsonland,Alex Scott,2,275.36
2933,Fernando,Mcdowell,18-Mar-21,,Production Technician I,PYZ,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,Wireline Construction,13-03-1949,MA,Laborer,Male,Needs Improvement,1,02-05-2023,3,1,4,02-Jul-23,Communication Skills,External,Incomplete,Bakerview,Angel Burgess,3,933.67
2934,Triston,Ewing,24-Oct-21,29-Aug-22,Production Technician I,WBL,Active,Contract,Zone B,Temporary,Resignation,Ball total direction school.,Production       ,Field Operations,14-11-1963,MA,Laborer,Male,Fully Meets,2,16-11-2022,4,3,1,14-Mar-23,Technical Skills,Internal,Passed,West Marissa,Jennifer Castro,4,927.08
2935,Pablo,Yates,03-Oct-20,06-May-23,Production Technician I,NEL,Active,Contract,Zone B,Part-Time,Involuntary,History record itself my customer mention tree.,Production       ,Wireline Construction,09-12-1995,MA,Groundman,Male,Fully Meets,5,14-02-2023,5,1,1,25-Jul-23,Communication Skills,External,Passed,South Robin,April Brown,4,395.52
2936,Jordan,Hayes,21-Feb-23,,Production Technician I,PL,Active,Contract,Zone C,Part-Time,Unk,,Production       ,General - Con,15-09-1984,MA,Lineman,Male,Needs Improvement,1,18-09-2022,4,3,1,23-Dec-22,Leadership Development,Internal,Completed,South Jeff,Christopher Young,3,123.26
2937,Kianna,Wilkerson,01-Aug-20,,Production Technician I,BPC,Active,Contract,Zone A,Temporary,Unk,,Production       ,Yard (Material Handling),23-07-1952,MA,Supervisor,Male,Needs Improvement,2,09-12-2022,1,4,4,25-Jul-23,Leadership Development,Internal,Completed,Port Ethan,Tracey Taylor,3,198.45
2938,Paul,Steele,08-Jan-23,10-May-23,Production Technician I,CCDR,Active,Full-Time,Zone C,Full-Time,Involuntary,Enter fear pass wish.,Production       ,Aerial,11-12-1972,MA,Lineman,Male,Needs Improvement,1,30-01-2023,2,5,1,18-May-23,Communication Skills,Internal,Passed,Stephenstad,Jordan Green,2,478.07
2939,Jason,Moyer,26-Jul-22,08-Nov-22,Production Technician I,SVG,Active,Contract,Zone B,Full-Time,Resignation,Themselves huge Republican well feel land.,Production       ,General - Eng,23-07-1980,MA,Administrative,Female,Needs Improvement,2,13-04-2023,4,3,3,06-Sep-22,Project Management,External,Completed,New Randyborough,Brandon Collins,3,285.5
2940,Larissa,Taylor,31-Aug-20,09-Jun-23,Production Technician I,EW,Active,Contract,Zone A,Part-Time,Resignation,Maintain all base produce.,Production       ,Yard (Material Handling),05-12-1972,MA,Supervisor,Female,Needs Improvement,5,18-04-2023,5,1,3,14-Jun-23,Communication Skills,External,Passed,Smithburgh,Justin Clements,2,490.26
2941,Aryanna,Larson,05-Nov-22,22-Feb-23,Production Technician I,MSC,Active,Part-Time,Zone B,Full-Time,Involuntary,Least future seem head identify crime stock.,Production       ,Engineers,26-04-1994,MA,Engineer,Male,Needs Improvement,2,14-12-2022,5,2,5,11-Nov-22,Customer Service,Internal,Completed,Mahoneyberg,Lisa Thomas DDS,3,828.68
2942,Eliana,Hammond,30-May-19,08-Jan-20,Production Technician I,TNS,Active,Full-Time,Zone C,Part-Time,Retirement,Answer today entire deep.,Production       ,General - Sga,01-03-1949,MA,Technician,Female,Needs Improvement,2,17-10-2022,3,3,4,20-Feb-23,Technical Skills,External,Incomplete,South Julie,Henry Fowler,2,858.29
2943,Adrien,Krause,09-Dec-19,,Production Technician I,PYZ,Active,Full-Time,Zone B,Part-Time,Unk,,Production       ,General - Sga,14-02-1963,MA,Laborer,Female,Needs Improvement,2,18-10-2022,4,1,5,04-Apr-23,Communication Skills,External,Completed,North John,Tiffany Rubio,3,494.19
2944,Annie,Galloway,10-May-19,,Production Technician I,WBL,Active,Part-Time,Zone C,Part-Time,Unk,,Production       ,General - Eng,08-04-1952,MA,Engineer,Female,Needs Improvement,1,21-05-2023,2,4,1,17-Feb-23,Communication Skills,Internal,Passed,Charlesshire,Richard Clark,4,502.56
2945,Kamryn,Mckinney,03-Sep-19,18-Mar-22,Production Technician I,NEL,Voluntarily Terminated,Full-Time,Zone B,Temporary,Voluntary,Hand ready detail same seek know toward.,Production       ,Aerial,21-08-1976,MA,Foreman,Male,Needs Improvement,4,21-09-2022,4,2,1,01-Jul-23,Communication Skills,External,Failed,New Ronaldmouth,William Atkinson,5,826.82
